listing_id,seller_id,category,subcategory,brand,listing_created_date,price,discount_pct,image_count,has_video,title_length_chars,description_length_chars,specifications_filled_pct,has_size_chart,has_dimensions_listed,variant_count,item_weight_kg
L000224,S00016,Electronics,Small Appliances,Private Label,2025-06-21,110.73,0.044,4,False,65,411.0,0.799,False,False,3,6.48
L000225,S00334,Home,Kitchen,Premium Brand,2024-07-24,142.37,0.021,5,False,63,1930.0,0.447,False,True,9,10.2
L000226,S00391,Home,Furniture,Imported Brand,2023-04-25,62.0,0.106,7,False,94,2035.0,0.466,False,True,3,7.95
L000227,S00167,Fashion,Sneakers,Mid Brand,2023-01-04,121.51,0.309,2,True,42,356.0,0.349,False,False,8,0.24
L000228,S00306,Home,Kitchen,,2024-11-03,158.22,0.134,5,False,12,906.0,0.719,False,False,3,11.98
L000229,S00084,Fashion,Watches,Private Label,2024-05-24,146.76,0.295,2,True,44,373.0,0.362,False,False,5,1.04
L000230,S00285,Fashion,Abayas,Premium Brand,2026-03-26,150.7,0.189,5,False,68,826.0,0.328,True,False,13,0.94
L000231,S00116,Fashion,Abayas,Mid Brand,2025-05-11,110.26,0.103,5,False,64,523.0,0.714,,True,8,0.94
L000232,S00128,Home,Furniture,Private Label,2025-05-27,125.83,0.022,7,False,105,1288.0,0.696,False,False,7,4.9
L000233,S00216,Beauty,Haircare,,2025-12-23,97.84,0.288,1,False,69,,0.181,False,True,6,0.18
L000234,S00296,Fashion,Jeans,Private Label,2025-01-03,184.3,0.034,4,True,41,669.0,0.613,False,False,9,0.48
L000235,S00436,Beauty,Skincare,,2025-06-14,94.87,0.14,6,False,55,704.0,0.473,False,False,5,0.62
L000236,S00284,Fashion,Jeans,Generic,2024-07-09,122.13,0.105,6,False,52,284.0,,True,False,3,0.78
L000237,S00399,Electronics,Mobiles,Premium Brand,2026-05-24,896.73,0.398,7,True,43,627.0,0.411,False,False,5,1.47
L000238,S00323,Beauty,Fragrance,Generic,2025-01-05,33.64,0.144,3,False,51,,0.345,False,True,3,0.39
L000239,S00313,Home,Furniture,Generic,2025-09-03,488.06,0.685,6,False,48,627.0,0.679,True,False,6,12.99
L000240,S00270,Home,Kitchen,Generic,2024-06-06,275.61,0.279,5,False,65,336.0,0.681,False,False,3,2.88
L000241,S00094,FASHION,Jeans,Premium Brand,2024-05-10,238.07,0.251,10,False,84,633.0,0.629,False,False,12,1.13
L000242,S00020,Electronics,Headphones,Private Label,2024-11-18,1046.48,0.089,5,False,46,1121.0,0.538,False,False,4,3.93
L000243,S00169,Home,Furniture,Generic,2025-02-08,122.86,0.01,8,False,62,308.0,0.81,False,True,2,12.03
L000244,S00391,Fashion,Dresses,Mid Brand,2023-03-16,62.19,0.131,6,False,22,,0.675,True,False,9,0.56
L000245,S00003,Fashion,Abayas,Generic,2025-01-30,148.5,0.148,6,False,43,761.0,0.663,True,False,3,0.58
L000246,S00241,Electronics,Cameras,Mid Brand,2026-05-09,93.93,0.21,5,False,52,750.0,0.802,,False,8,1.23
L000247,S00239,Fashion,T-Shirts,Generic,2025-01-21,105.63,0.097,3,False,61,788.0,,True,False,4,1.03
L000248,S00193,Electronics,Cameras,Imported Brand,2024-09-29,870.14,0.031,6,False,78,1438.0,0.678,False,True,6,2.38
L000249,S00339,Electronics,Headphones,Premium Brand,2024-12-04,247.91,0.158,4,False,68,639.0,0.754,False,False,4,0.77
L000250,S00351,Electronics,Laptops,Generic,2025-02-09,618.81,0.182,6,True,83,1311.0,0.776,False,False,3,0.55
L000251,S00128,Electronics,Headphones,Mid Brand,2025-08-25,262.59,0.05,3,False,77,282.0,0.752,False,False,3,1.19
L000252,S00248,home,Storage,Generic,2023-08-08,375.22,0.175,6,False,44,398.0,0.576,False,False,3,5.18
L000253,S00443,Electronics,Mobiles,Generic,2023-04-29,204.76,0.175,4,False,119,492.0,0.474,False,True,4,0.84
L000254,S00154,Electronics,Small Appliances,Generic,2023-01-28,139.14,0.249,6,True,77,305.0,0.54,False,,4,1.43
L000255,S00398,Beauty,Skincare,Mid Brand,2025-06-04,130.55,0.311,3,False,38,271.0,0.456,True,False,5,0.12
L000256,S00265,Fashion,T-Shirts,Generic,2024-01-22,54.45,0.294,4,False,54,314.0,0.54,,False,5,0.24
L000257,S00449,Home,Decor,Private Label,2024-05-18,264.55,0.085,4,False,44,632.0,0.659,False,True,2,10.9
L000258,S00187,Fashion,Jeans,Private Label,2024-08-08,252.86,0.236,5,False,35,317.0,,False,True,1,0.26
L000259,S00055,Electronics,Cameras,Mid Brand,2023-06-07,2212.01,0.383,3,True,54,279.0,0.715,,False,4,0.61
L000260,S00276,Fashion,Dresses,Generic,2023-04-24,71.12,0.074,2,False,34,167.0,0.573,False,True,8,0.69
L000261,S00112,Fashion,T-Shirts,Generic,2025-12-13,338.49,0.192,5,False,86,734.0,0.479,False,False,3,0.37
L000262,S00032,Electronics,Mobiles,Generic,2026-01-31,487.61,0.065,7,False,67,555.0,0.688,False,True,10,1.0
L000263,S00406,Home,Decor,Generic,2023-06-15,157.41,0.114,8,True,92,813.0,0.767,False,False,6,1.84
L000264,S00399,Beauty,Skincare,Premium Brand,2024-08-14,93.06,0.22,4,False,79,775.0,0.412,False,False,4,0.37
L000265,S00427,Home,Storage,Premium Brand,2023-09-05,223.72,0.176,10,False,46,367.0,0.986,False,True,3,14.54
L000266,S00437,Beauty,Skincare,Private Label,2024-06-30,86.86,0.115,12,False,36,1176.0,0.667,True,True,5,0.66
L000267,S00164,Beauty,Skincare,Generic,2024-03-17,168.72,0.162,3,False,68,490.0,0.827,False,True,6,0.58
L000268,S00186,Fashion,Sneakers,Generic,2025-03-05,83.87,0.108,5,False,98,,,,True,12,1.06
L000269,S00225,Fashion,T-Shirts,Private Label,2025-09-08,82.67,0.048,3,False,92,786.0,0.701,False,True,16,0.83
L000270,S00324,Electronics,Cameras,Premium Brand,2024-10-16,300.02,0.162,4,True,67,748.0,0.529,False,False,7,2.3
L000271,S00146,Home,Bedding,Private Label,2024-12-12,356.27,0.278,5,True,88,232.0,0.56,False,False,4,4.36
L000272,S00321,Fashion,Watches,Private Label,2025-08-26,233.02,0.447,6,False,77,1544.0,0.51,,False,9,1.03
L000273,S00318,Fashion,Abayas,Private Label,2025-05-16,111.95,0.074,1,False,50,1834.0,0.702,True,True,7,0.5
L000274,S00406,Fashion,T-Shirts,,2023-06-24,129.42,0.166,9,False,81,798.0,0.738,True,False,9,0.73
L000275,S00003,Electronics,Mobiles,Mid Brand,2023-01-27,290.33,0.042,6,False,44,493.0,0.509,False,True,4,6.36
L000276,S00013,Beauty,Skincare,Private Label,2023-09-28,28.77,0.171,3,False,76,606.0,0.352,False,False,4,0.2
L000277,S00196,Home,Decor,Generic,2025-05-19,197.28,0.31,3,False,46,661.0,0.544,False,True,2,13.78
L000278,S00314,Fashion,Dresses,Premium Brand,2026-01-15,132.74,0.239,5,False,42,131.0,0.434,,False,7,0.55
L000279,S00287,Fashion,Jeans,Generic,2023-11-29,83.78,0.036,3,False,44,290.0,0.492,False,False,3,1.02
L000280,S00170,Beauty,Makeup,,2024-05-08,42.02,0.059,4,False,83,527.0,0.7,False,False,5,0.73
L000281,S00022,Sports,Outdoor,Mid Brand,2024-08-30,253.01,0.132,2,False,42,3029.0,0.848,False,,5,0.64
L000282,S00384,Electronics,Headphones,Mid Brand,2025-10-28,638.04,0.052,4,False,38,992.0,0.58,False,False,5,5.0
L000283,S00160,Electronics,Mobiles,Generic,2023-11-20,689.62,0.139,2,True,51,1141.0,0.621,False,False,4,1.05
L000284,S00349,Fashion,Dresses,Mid Brand,2023-11-04,170.82,0.322,2,False,60,328.0,0.51,True,False,6,0.59
L000285,S00242,Home,Decor,Generic,2025-11-18,224.47,0.261,3,False,71,210.0,0.234,False,False,3,2.13
L000286,S00322,Fashion,Sneakers,,2024-11-06,67.7,0.202,1,False,27,227.0,0.366,False,False,10,0.45
L000287,S00037,Electronics,Cameras,Mid Brand,2026-03-08,841.66,0.164,7,True,72,699.0,0.726,False,False,2,0.73
L000288,S00073,Fashion,Abayas,Private Label,2024-08-20,50.46,0.033,3,False,76,1144.0,0.348,True,False,12,0.9
L000289,S00129,Fashion,Jeans,Mid Brand,2025-02-11,79.29,0.242,1,False,71,243.0,0.507,True,True,5,1.04
L000290,S00066,Beauty,Fragrance,,2025-07-22,140.69,0.086,1,False,45,190.0,0.638,,False,7,0.5
L000291,S00170,Electronics,Cameras,,2023-01-04,289.84,0.049,5,False,51,447.0,0.436,False,False,5,2.04
L000292,S00405,Electronics,Headphones,Private Label,2023-10-31,337.65,0.287,2,True,68,322.0,0.876,,,5,3.1
L000293,S00281,Fashion,Sneakers,Imported Brand,2025-06-02,202.78,0.188,2,False,62,614.0,0.632,True,True,11,0.95
L000294,S00394,Fashion,Jeans,Private Label,2023-07-29,87.67,0.105,5,False,66,571.0,0.854,True,False,9,
L000295,S00306,Fashion,Abayas,Premium Brand,2026-02-12,513.86,0.083,3,False,64,673.0,0.304,False,False,2,0.86
L000296,S00244,Home,Bedding,Mid Brand,2025-03-13,72.11,0.058,10,True,60,867.0,0.494,,,5,1.34
L000297,S00060,ELECTRONICS,Mobiles,Mid Brand,2024-08-15,183.03,0.087,7,False,95,534.0,0.68,False,False,3,1.1
L000298,S00096,Sports,Activewear,Generic,2026-03-26,461.9,0.223,4,True,62,203.0,0.456,False,False,2,4.38
L000299,S00262,Electronics,Mobiles,Private Label,2024-09-07,182.92,0.015,1,True,79,828.0,0.42,False,False,5,0.94
L000300,S00200,Fashion,Watches,Generic,2026-03-07,133.54,0.036,5,False,64,686.0,0.589,False,False,9,0.9
L000301,S00186,Fashion,Sneakers,Private Label,2024-03-27,142.28,0.109,5,False,84,604.0,0.908,True,False,13,0.96
L000302,S00239,BEAUTY,Makeup,Private Label,2023-05-18,126.97,0.185,4,False,45,978.0,0.57,,False,6,0.13
L000303,S00124,Beauty,Skincare,Mid Brand,2023-08-18,137.3,0.23,7,False,25,626.0,0.49,False,False,5,0.39
L000304,S00130,Beauty,Skincare,Generic,2025-05-18,163.26,0.05,5,False,57,811.0,0.901,False,False,1,0.51
L000305,S00128,Sports,Shoes,Generic,2024-08-27,106.22,0.04,12,False,62,774.0,0.602,False,True,4,0.6
L000306,S00149,Fashion,Watches,Private Label,2024-01-12,111.08,0.108,2,False,59,1910.0,0.679,,True,6,1.11
L000307,S00301,Sports,Activewear,Private Label,2023-06-26,718.4,0.026,4,True,79,427.0,0.673,False,True,4,1.91
L000308,S00433,Beauty,Haircare,Private Label,2024-11-13,54.21,0.075,9,False,19,1003.0,0.48,False,True,8,0.49
L000309,S00348,Electronics,Laptops,Generic,2024-01-23,370.33,0.061,9,False,52,800.0,,False,True,2,6.36
L000310,S00426,Fashion,Jeans,Mid Brand,2024-02-06,147.49,0.077,5,False,48,1156.0,0.563,True,True,10,1.03
L000311,S00111,Beauty,Skincare,Imported Brand,2025-01-19,39.12,0.378,1,False,47,248.0,0.873,False,,5,0.61
L000312,S00072,Fashion,Watches,Mid Brand,2025-08-16,57.42,0.281,7,True,43,730.0,0.67,True,True,2,0.77
L000313,S00380,Beauty,Haircare,Mid Brand,2024-01-24,216.22,0.277,1,False,78,653.0,0.633,False,False,4,0.74
L000314,S00213,Electronics,Headphones,Mid Brand,2023-12-09,404.98,0.366,3,False,75,436.0,0.625,False,False,5,2.4
L000315,S00281,Fashion,T-Shirts,Generic,2026-03-17,108.43,0.194,8,False,84,276.0,0.535,False,False,7,0.47
L000316,S00429,Home,Storage,Premium Brand,2024-03-28,133.64,0.21,5,False,85,1793.0,0.792,False,False,1,1.93
L000317,S00205,home,Bedding,Generic,2025-09-07,416.02,0.246,5,False,31,563.0,0.525,True,True,3,
L000318,S00017,Fashion,Abayas,Mid Brand,2023-09-10,59.39,0.228,4,False,47,2489.0,,False,True,10,0.49
L000319,S00071,Home,Furniture,Private Label,2023-11-30,127.31,0.138,4,True,70,921.0,0.476,True,True,4,8.74
L000320,S00255,Home,Storage,Private Label,2025-02-21,147.15,0.064,9,True,64,1130.0,0.424,False,False,4,6.8
L000321,S00122,Sports,Equipment,,2023-12-21,49.63,0.058,6,False,69,434.0,0.555,False,False,4,2.89
L000322,S00246,Fashion,Sneakers,Premium Brand,2025-06-11,250.03,0.045,5,False,72,514.0,0.218,,,10,
L000323,S00224,Fashion,Jeans,Premium Brand,2024-01-20,51.63,0.05,2,False,86,609.0,0.407,False,True,6,1.17
L000324,S00277,Electronics,Cameras,Premium Brand,2026-03-15,284.18,0.09,2,True,37,306.0,0.511,False,False,2,0.64
L000325,S00059,Home,Storage,Mid Brand,2026-04-14,173.59,0.091,4,False,52,586.0,0.656,,False,1,8.91
L000326,S00150,Home,Kitchen,Generic,2024-09-04,285.9,0.02,5,False,77,1217.0,1.0,,True,4,7.07
L000327,S00030,Beauty,Haircare,Generic,2024-02-09,194.79,0.015,3,False,35,1089.0,0.491,False,True,3,0.62
L000328,S00355,Electronics,Small Appliances,Generic,2023-04-22,346.44,0.057,10,False,36,424.0,0.8,False,False,5,4.95
L000329,S00072,Electronics,Cameras,Generic,2024-12-01,545.09,0.17,6,False,58,1008.0,0.599,False,False,1,0.32
L000330,S00298,Fashion,T-Shirts,Imported Brand,2023-04-10,170.41,0.004,5,False,60,955.0,0.575,False,False,11,0.86
L000331,S00299,Beauty,Skincare,Generic,2023-08-01,151.89,0.181,10,False,49,813.0,0.715,False,False,3,0.49
L000332,S00007,Fashion,Jeans,Mid Brand,2025-04-15,401.12,0.263,5,False,44,269.0,0.083,False,False,3,0.36
L000333,S00076,Beauty,Fragrance,Mid Brand,2023-08-21,49.56,0.132,5,False,8,279.0,0.262,False,False,1,0.1
L000334,S00202,Beauty,Skincare,Private Label,2026-03-18,120.63,0.056,4,False,51,640.0,0.662,False,False,8,0.52
L000335,S00384,Fashion,T-Shirts,Private Label,2025-03-17,70.92,0.088,7,True,92,647.0,0.338,True,True,4,1.18
L000336,S00345,Fashion,Dresses,Generic,2023-02-27,178.15,0.215,8,False,50,730.0,0.989,True,False,7,0.76
L000337,S00287,Home,Bedding,Generic,2026-02-07,226.0,0.269,6,True,90,526.0,,False,True,5,6.77
L000338,S00136,Home,Furniture,Mid Brand,2025-03-02,141.25,0.142,6,True,30,202.0,0.32,False,False,3,14.64
L000339,S00406,Electronics,Mobiles,Mid Brand,2025-05-13,266.14,0.097,4,False,46,292.0,0.632,False,False,3,0.86
L000340,S00120,Home,Bedding,Imported Brand,2025-07-10,58.57,0.033,4,False,75,,0.525,,False,7,4.77
L000341,S00351,Electronics,Small Appliances,Mid Brand,2024-02-22,551.47,0.116,7,False,47,1055.0,0.77,False,False,8,0.87
L000342,S00394,Beauty,Makeup,Mid Brand,2026-05-02,93.21,0.072,4,False,87,319.0,0.589,False,True,5,0.66
L000343,S00262,Fashion,Jeans,Private Label,2025-04-26,84.3,0.151,5,False,74,763.0,0.478,True,False,13,0.85
L000344,S00304,beauty,Makeup,Generic,2023-07-29,89.26,0.199,8,False,88,647.0,0.628,,False,5,0.63
L000345,S00358,Electronics,Cameras,Private Label,2023-07-26,228.75,0.047,4,False,49,652.0,0.498,False,,4,0.25
L000346,S00292,Home,Bedding,Premium Brand,2025-01-25,207.63,0.179,4,False,47,1379.0,0.47,False,False,3,14.26
L000347,S00201,Home,Storage,Mid Brand,2025-10-21,151.88,0.086,5,True,65,514.0,0.599,False,False,4,7.73
L000348,S00134, Home ,Kitchen,Private Label,2026-04-22,81.66,0.029,7,False,74,966.0,0.754,False,True,5,13.65
L000349,S00189,Beauty,Makeup,Mid Brand,2023-07-21,157.76,0.182,5,True,76,701.0,0.493,False,True,5,0.38
L000350,S00011,Home,Decor,Private Label,2026-01-25,187.28,0.139,2,False,40,601.0,,False,False,3,1.99
L000351,S00354,Beauty,Makeup,Mid Brand,2024-02-22,69.08,0.322,4,False,56,888.0,0.665,False,False,7,0.37
L000352,S00192,Fashion,Watches,Mid Brand,2025-12-20,194.63,0.342,7,False,73,1447.0,1.0,True,True,5,0.8
L000353,S00048,Home,Kitchen,Private Label,2023-03-18,113.41,0.047,5,False,60,528.0,0.905,False,True,2,8.33
L000354,S00145,Fashion,Watches,Premium Brand,2025-07-27,155.16,0.072,3,False,44,671.0,0.658,,False,9,1.16
L000355,S00361,Electronics,Mobiles,Private Label,2026-04-04,222.76,0.476,5,True,79,337.0,0.627,False,False,5,0.87
L000356,S00440,Fashion,T-Shirts,Premium Brand,2024-03-21,64.39,0.039,3,False,30,304.0,0.651,True,True,8,0.24
L000357,S00238,Home,Storage,,2023-11-13,326.6,0.006,8,False,60,638.0,0.638,True,,2,5.71
L000358,S00419,Beauty,Makeup,Private Label,2023-07-23,89.84,0.403,2,False,38,670.0,0.577,False,False,5,0.23
L000359,S00066,Home,Kitchen,Generic,2024-09-27,147.99,0.516,4,True,49,549.0,0.587,False,False,4,13.95
L000360,S00379,Fashion,Sneakers,Private Label,2024-02-10,74.12,0.055,3,False,76,824.0,0.708,True,False,7,0.73
L000361,S00278,Home,Furniture,Imported Brand,2026-03-27,276.01,0.122,7,False,69,1584.0,0.472,False,False,6,14.18
L000362,S00257,Electronics,Headphones,Premium Brand,2025-09-21,619.59,0.157,1,True,37,688.0,0.553,False,False,3,2.23
L000363,S00197,Fashion,Abayas,Generic,2025-09-30,126.57,0.124,1,False,80,448.0,0.609,True,,7,1.17
L000364,S00284,Electronics,Headphones,Generic,2024-07-20,1005.06,0.144,3,True,34,371.0,0.502,False,False,5,0.51
L000365,S00013,Beauty,Haircare,Mid Brand,2024-09-03,45.65,0.244,2,False,39,262.0,0.782,,False,2,0.2
L000366,S00357,Home,Bedding,Generic,2024-06-09,119.91,0.252,11,False,103,1078.0,0.776,False,True,5,12.88
L000367,S00368,Fashion,Jeans,Generic,2024-06-10,56.26,0.065,5,False,53,1120.0,0.451,True,False,10,0.61
L000368,S00370,Electronics,Mobiles,Generic,2023-02-26,197.32,0.302,2,False,34,395.0,0.309,False,False,3,1.29
L000369,S00243,Fashion,T-Shirts,Generic,2023-07-16,239.11,0.112,3,False,62,1281.0,0.791,False,False,9,1.03
L000370,S00027,Electronics,Small Appliances,Mid Brand,2023-05-25,1020.87,0.193,2,False,71,395.0,0.778,False,False,4,2.83
L000371,S00144,Fashion,Abayas,Private Label,2025-03-18,121.31,0.215,6,False,67,289.0,0.789,True,False,8,0.41
L000372,S00423,Electronics,Cameras,Generic,2026-01-28,355.61,0.081,4,False,33,655.0,,False,True,5,0.85
L000373,S00225,Sports,Activewear,Mid Brand,2025-12-09,74.3,0.019,3,False,73,1128.0,0.715,False,False,3,4.83
L000374,S00282,Beauty,Haircare,Imported Brand,2025-06-02,49.5,0.09,3,False,27,373.0,0.371,False,False,1,
L000375,S00121, Beauty ,Skincare,Generic,2023-01-13,75.47,0.589,2,True,51,419.0,,False,False,2,0.3
L000376,S00178,Beauty,Fragrance,Private Label,2023-06-03,71.64,0.055,3,False,72,1355.0,0.264,False,False,5,0.68
L000377,S00113,Fashion,Abayas,Mid Brand,2023-05-27,76.5,0.419,9,False,97,378.0,0.763,True,True,7,1.08
L000378,S00327,Fashion,T-Shirts,,2023-12-14,178.25,0.049,1,True,36,471.0,0.223,,False,5,1.16
L000379,S00241,Fashion,Dresses,Generic,2024-08-08,44.89,0.045,8,False,76,762.0,0.589,True,True,4,0.72
L000380,S00177,Home,Kitchen,Imported Brand,2023-03-31,156.52,0.127,3,False,75,202.0,0.61,False,False,6,2.45
L000381,S00110,Sports,Shoes,Generic,2024-01-10,138.43,0.271,10,False,47,217.0,0.385,False,True,2,1.8
L000382,S00157,Electronics,Small Appliances,Private Label,2025-06-05,181.44,0.466,5,False,27,,0.481,False,False,3,
L000383,S00332,Sports,Shoes,Generic,2026-03-16,204.4,0.231,3,False,75,824.0,0.744,False,False,3,1.13
L000384,S00255,Fashion,Watches,,2025-05-02,198.92,0.081,7,False,68,1066.0,0.771,,False,10,0.3
L000385,S00148,Electronics,Laptops,Mid Brand,2026-01-09,191.63,0.183,8,False,96,648.0,0.811,False,False,4,0.36
L000386,S00132,Beauty,Fragrance,Private Label,2024-08-15,65.92,0.072,6,False,66,390.0,0.935,False,False,1,0.37
L000387,S00413,Fashion,Jeans,Generic,2023-11-22,194.55,0.044,1,True,51,869.0,0.737,False,False,5,0.65
L000388,S00271,Electronics,Headphones,Mid Brand,2025-01-04,602.41,0.24,4,False,57,583.0,0.544,False,True,10,1.03
L000389,S00404,Electronics,Cameras,Generic,2024-08-25,1190.98,0.13,6,False,75,517.0,,True,False,4,0.86
L000390,S00273,Fashion,Abayas,Mid Brand,2024-08-23,57.64,0.115,1,False,76,857.0,0.692,True,True,15,0.92
L000391,S00295,Sports,Activewear,Generic,2023-09-28,153.33,0.142,6,False,97,526.0,0.614,False,True,3,2.13
L000392,S00397,Beauty,Fragrance,Mid Brand,2023-07-10,54.87,0.315,5,True,37,1117.0,0.703,False,False,5,0.14
L000393,S00225,Beauty,Fragrance,Mid Brand,2024-05-30,74.43,0.132,7,True,75,632.0,,False,False,5,0.15
L000394,S00015,Electronics,Laptops,Generic,2025-10-07,376.65,0.121,6,False,78,1374.0,0.541,False,False,4,0.33
L000395,S00291,Beauty,Haircare,Mid Brand,2025-03-22,448.62,0.094,7,False,62,1851.0,0.392,False,True,4,0.44
L000396,S00076,Home,Storage,Mid Brand,2023-05-08,203.26,0.185,2,True,63,503.0,0.488,False,False,1,5.38
L000397,S00143,Fashion,T-Shirts,Generic,2025-09-23,112.52,0.361,3,False,49,,0.405,False,False,9,1.08
L000398,S00335,Home,Storage,Generic,2026-04-02,801.66,0.003,8,False,58,1118.0,0.641,False,True,9,12.71
L000399,S00337,Electronics,Mobiles,Imported Brand,2026-01-16,846.98,0.069,1,True,42,737.0,0.767,,,4,0.56
L000400,S00168,Home,Decor,Premium Brand,2023-12-04,225.63,0.23,3,False,114,1707.0,,True,False,4,14.42
L000401,S00383,Home,Decor,Private Label,2024-07-28,131.51,0.238,4,False,58,558.0,0.408,False,False,6,14.46
L000402,S00348,Fashion,Watches,Premium Brand,2025-08-22,40.5,0.131,4,False,55,588.0,0.356,True,False,7,1.07
L000403,S00414,Electronics,Cameras,Generic,2026-05-08,276.61,0.265,1,True,25,1286.0,0.707,,True,2,6.55
L000404,S00096,Electronics,Headphones,Private Label,2024-05-10,,0.066,1,False,67,329.0,0.728,False,False,1,0.32
L000405,S00391,Electronics,Laptops,Generic,2023-05-25,108.69,0.094,2,False,30,464.0,0.63,False,True,7,1.01
L000406,S00355,Home,Kitchen,Premium Brand,2023-09-06,118.25,0.14,2,False,68,1254.0,0.437,False,True,3,3.88
L000407,S00114,Fashion,Abayas,Mid Brand,2024-02-12,208.63,0.223,5,False,67,592.0,0.487,False,False,6,1.01
L000408,S00261, Fashion ,Jeans,Private Label,2023-12-14,64.55,0.145,2,True,82,221.0,0.32,True,False,7,0.78
L000409,S00135,Electronics,Cameras,Generic,2024-11-16,248.81,0.137,2,False,73,447.0,0.827,True,False,2,
L000410,S00209,Electronics,Headphones,Imported Brand,2023-01-11,457.97,0.161,2,False,75,182.0,0.617,False,,1,0.85
L000411,S00178,Fashion,Sneakers,Mid Brand,2024-12-23,196.63,0.416,5,False,64,221.0,0.128,True,True,4,0.93
L000412,S00349,Electronics,Mobiles,,2025-11-25,934.34,0.153,4,False,57,278.0,0.923,False,,3,0.57
L000413,S00025,Home,Kitchen,Generic,2025-01-01,526.47,0.306,7,True,51,916.0,0.679,False,True,5,3.38
L000414,S00396,Fashion,Dresses,Private Label,2023-04-07,159.88,0.081,3,False,73,397.0,0.545,True,True,11,0.74
L000415,S00098,Fashion,Dresses,Imported Brand,2024-07-09,153.18,0.006,4,False,41,419.0,0.512,True,False,8,0.26
L000416,S00015,Fashion,Dresses,Mid Brand,2023-10-30,232.26,0.179,7,True,73,1189.0,1.0,,False,10,0.24
L000417,S00422,Fashion,T-Shirts,Private Label,2024-09-05,96.73,0.482,4,True,50,572.0,0.495,True,,3,1.01
L000418,S00012,Home,Furniture,Imported Brand,2024-06-02,207.81,0.076,6,False,43,851.0,0.533,False,True,3,4.01
L000419,S00053,Beauty,Makeup,Premium Brand,2023-03-04,163.89,0.52,4,False,67,226.0,0.559,False,False,4,0.54
L000420,S00295,Home,Bedding,Mid Brand,2024-04-25,184.7,0.059,4,False,65,454.0,0.757,True,False,5,11.66
L000421,S00088,Electronics,Cameras,Mid Brand,2025-06-21,445.1,0.066,1,False,33,443.0,0.669,False,False,7,6.67
L000422,S00424,Electronics,Laptops,,2023-03-18,426.99,0.215,5,False,63,,0.604,True,False,5,0.84
